,Date et heure de comptage,Identifiant arc,jour_ferie,nom_jour_ferie,vacance_scolaire,nom_vacance_scolaire,dayofweek,month,year
355,2020-09-28 02:00:00+02:00,4264,0,,0,,Monday,9,2020
356,2020-09-28 01:00:00+02:00,4264,0,,0,,Monday,9,2020
357,2020-05-15 01:00:00+02:00,4264,0,,1,ascension,Friday,5,2020
358,2020-05-15 02:00:00+02:00,4264,0,,1,ascension,Friday,5,2020
359,2020-05-15 07:00:00+02:00,4264,0,,1,ascension,Friday,5,2020
360,2020-05-15 09:00:00+02:00,4264,0,,1,ascension,Friday,5,2020
361,2020-05-15 11:00:00+02:00,4264,0,,1,ascension,Friday,5,2020
362,2020-05-15 12:00:00+02:00,4264,0,,1,ascension,Friday,5,2020
363,2020-05-15 17:00:00+02:00,4264,0,,1,ascension,Friday,5,2020
364,2020-05-15 20:00:00+02:00,4264,0,,1,ascension,Friday,5,2020
365,2020-05-15 21:00:00+02:00,4264,0,,1,ascension,Friday,5,2020
366,2020-05-15 22:00:00+02:00,4264,0,,1,ascension,Friday,5,2020
367,2020-07-09 10:00:00+02:00,4264,0,,1,été,Thursday,7,2020
368,2020-07-09 09:00:00+02:00,4264,0,,1,été,Thursday,7,2020
369,2020-07-09 02:00:00+02:00,4264,0,,1,été,Thursday,7,2020
370,2020-07-10 07:00:00+02:00,4264,0,,1,été,Friday,7,2020
371,2020-07-10 05:00:00+02:00,4264,0,,1,été,Friday,7,2020
372,2020-07-10 04:00:00+02:00,4264,0,,1,été,Friday,7,2020
373,2020-07-10 03:00:00+02:00,4264,0,,1,été,Friday,7,2020
374,2020-06-10 23:00:00+02:00,4264,0,,0,,Wednesday,6,2020
375,2020-06-10 19:00:00+02:00,4264,0,,0,,Wednesday,6,2020
376,2020-06-10 17:00:00+02:00,4264,0,,0,,Wednesday,6,2020
377,2020-06-10 15:00:00+02:00,4264,0,,0,,Wednesday,6,2020
378,2020-06-10 14:00:00+02:00,4264,0,,0,,Wednesday,6,2020
379,2020-06-10 11:00:00+02:00,4264,0,,0,,Wednesday,6,2020
380,2020-06-10 09:00:00+02:00,4264,0,,0,,Wednesday,6,2020
381,2020-06-10 08:00:00+02:00,4264,0,,0,,Wednesday,6,2020
382,2020-06-10 04:00:00+02:00,4264,0,,0,,Wednesday,6,2020
383,2020-06-10 03:00:00+02:00,4264,0,,0,,Wednesday,6,2020
384,2020-06-10 02:00:00+02:00,4264,0,,0,,Wednesday,6,2020
385,2020-10-08 23:00:00+02:00,4264,0,,0,,Thursday,10,2020
386,2020-10-08 22:00:00+02:00,4264,0,,0,,Thursday,10,2020
387,2020-10-08 21:00:00+02:00,4264,0,,0,,Thursday,10,2020
388,2020-10-08 19:00:00+02:00,4264,0,,0,,Thursday,10,2020
389,2020-10-08 18:00:00+02:00,4264,0,,0,,Thursday,10,2020
390,2020-10-08 17:00:00+02:00,4264,0,,0,,Thursday,10,2020
391,2020-10-08 14:00:00+02:00,4264,0,,0,,Thursday,10,2020
392,2020-10-08 13:00:00+02:00,4264,0,,0,,Thursday,10,2020
393,2020-10-08 11:00:00+02:00,4264,0,,0,,Thursday,10,2020
394,2020-07-09 23:00:00+02:00,4264,0,,1,été,Thursday,7,2020
395,2020-07-09 21:00:00+02:00,4264,0,,1,été,Thursday,7,2020
396,2020-07-09 18:00:00+02:00,4264,0,,1,été,Thursday,7,2020
397,2020-07-09 16:00:00+02:00,4264,0,,1,été,Thursday,7,2020
398,2020-07-09 13:00:00+02:00,4264,0,,1,été,Thursday,7,2020
399,2020-07-09 11:00:00+02:00,4264,0,,1,été,Thursday,7,2020
400,2020-09-08 15:00:00+02:00,4264,0,,0,,Tuesday,9,2020
401,2020-09-08 12:00:00+02:00,4264,0,,0,,Tuesday,9,2020
402,2020-09-08 11:00:00+02:00,4264,0,,0,,Tuesday,9,2020
403,2020-09-08 09:00:00+02:00,4264,0,,0,,Tuesday,9,2020
404,2020-09-08 05:00:00+02:00,4264,0,,0,,Tuesday,9,2020
405,2020-09-17 02:00:00+02:00,4264,0,,0,,Thursday,9,2020
406,2020-09-17 03:00:00+02:00,4264,0,,0,,Thursday,9,2020
407,2020-09-17 07:00:00+02:00,4264,0,,0,,Thursday,9,2020
408,2020-09-17 09:00:00+02:00,4264,0,,0,,Thursday,9,2020
409,2020-09-17 10:00:00+02:00,4264,0,,0,,Thursday,9,2020
410,2020-09-17 12:00:00+02:00,4264,0,,0,,Thursday,9,2020
411,2020-09-17 13:00:00+02:00,4264,0,,0,,Thursday,9,2020
412,2020-09-17 15:00:00+02:00,4264,0,,0,,Thursday,9,2020
413,2020-09-17 16:00:00+02:00,4264,0,,0,,Thursday,9,2020
414,2020-09-17 20:00:00+02:00,4264,0,,0,,Thursday,9,2020
415,2020-09-17 23:00:00+02:00,4264,0,,0,,Thursday,9,2020
416,2020-10-09 00:00:00+02:00,4264,0,,0,,Friday,10,2020
417,2020-10-08 20:00:00+02:00,4264,0,,0,,Thursday,10,2020
418,2020-10-08 16:00:00+02:00,4264,0,,0,,Thursday,10,2020
419,2020-10-08 15:00:00+02:00,4264,0,,0,,Thursday,10,2020
420,2020-10-08 12:00:00+02:00,4264,0,,0,,Thursday,10,2020
421,2020-11-08 00:00:00+01:00,4264,0,,0,,Sunday,11,2020
422,2020-11-07 23:00:00+01:00,4264,0,,0,,Saturday,11,2020
423,2020-11-07 22:00:00+01:00,4264,0,,0,,Saturday,11,2020
424,2020-11-07 21:00:00+01:00,4264,0,,0,,Saturday,11,2020
425,2020-11-07 17:00:00+01:00,4264,0,,0,,Saturday,11,2020
426,2020-11-07 02:00:00+01:00,4264,0,,0,,Saturday,11,2020
427,2020-08-15 02:00:00+02:00,4264,0,,1,été,Saturday,8,2020
428,2020-08-15 04:00:00+02:00,4264,0,,1,été,Saturday,8,2020
429,2020-08-15 05:00:00+02:00,4264,0,,1,été,Saturday,8,2020
430,2020-08-15 07:00:00+02:00,4264,0,,1,été,Saturday,8,2020
431,2020-08-15 10:00:00+02:00,4264,0,,1,été,Saturday,8,2020
432,2020-08-15 11:00:00+02:00,4264,0,,1,été,Saturday,8,2020
433,2020-08-15 12:00:00+02:00,4264,0,,1,été,Saturday,8,2020
434,2020-08-15 13:00:00+02:00,4264,0,,1,été,Saturday,8,2020
435,2020-08-15 15:00:00+02:00,4264,0,,1,été,Saturday,8,2020
436,2020-08-15 17:00:00+02:00,4264,0,,1,été,Saturday,8,2020
437,2020-08-15 20:00:00+02:00,4264,0,,1,été,Saturday,8,2020
438,2020-08-15 22:00:00+02:00,4264,0,,1,été,Saturday,8,2020
439,2020-08-15 23:00:00+02:00,4264,0,,1,été,Saturday,8,2020
440,2020-11-07 20:00:00+01:00,4264,0,,0,,Saturday,11,2020
441,2020-11-07 19:00:00+01:00,4264,0,,0,,Saturday,11,2020
442,2020-11-07 18:00:00+01:00,4264,0,,0,,Saturday,11,2020
443,2020-11-07 16:00:00+01:00,4264,0,,0,,Saturday,11,2020
444,2020-11-07 15:00:00+01:00,4264,0,,0,,Saturday,11,2020
445,2020-11-07 14:00:00+01:00,4264,0,,0,,Saturday,11,2020
446,2020-11-07 13:00:00+01:00,4264,0,,0,,Saturday,11,2020
447,2020-11-07 12:00:00+01:00,4264,0,,0,,Saturday,11,2020
448,2020-11-07 11:00:00+01:00,4264,0,,0,,Saturday,11,2020
449,2020-11-07 10:00:00+01:00,4264,0,,0,,Saturday,11,2020
450,2020-11-07 09:00:00+01:00,4264,0,,0,,Saturday,11,2020
451,2020-11-07 08:00:00+01:00,4264,0,,0,,Saturday,11,2020
452,2020-11-07 07:00:00+01:00,4264,0,,0,,Saturday,11,2020
453,2020-11-07 06:00:00+01:00,4264,0,,0,,Saturday,11,2020
454,2020-11-07 05:00:00+01:00,4264,0,,0,,Saturday,11,2020
455,2020-11-07 04:00:00+01:00,4264,0,,0,,Saturday,11,2020
456,2020-11-07 03:00:00+01:00,4264,0,,0,,Saturday,11,2020
457,2020-11-07 01:00:00+01:00,4264,0,,0,,Saturday,11,2020
458,2020-09-21 01:00:00+02:00,4264,0,,0,,Monday,9,2020
459,2020-09-21 02:00:00+02:00,4264,0,,0,,Monday,9,2020
460,2020-09-21 06:00:00+02:00,4264,0,,0,,Monday,9,2020
461,2020-09-21 07:00:00+02:00,4264,0,,0,,Monday,9,2020
462,2020-09-21 08:00:00+02:00,4264,0,,0,,Monday,9,2020
463,2020-09-21 10:00:00+02:00,4264,0,,0,,Monday,9,2020
464,2020-09-21 12:00:00+02:00,4264,0,,0,,Monday,9,2020
465,2020-09-21 13:00:00+02:00,4264,0,,0,,Monday,9,2020
466,2020-08-10 23:00:00+02:00,4264,0,,1,été,Monday,8,2020
467,2020-08-10 20:00:00+02:00,4264,0,,1,été,Monday,8,2020
468,2020-08-10 18:00:00+02:00,4264,0,,1,été,Monday,8,2020
469,2020-08-10 16:00:00+02:00,4264,0,,1,été,Monday,8,2020
470,2020-08-10 15:00:00+02:00,4264,0,,1,été,Monday,8,2020
471,2020-08-10 13:00:00+02:00,4264,0,,1,été,Monday,8,2020
472,2020-08-10 12:00:00+02:00,4264,0,,1,été,Monday,8,2020
473,2020-08-10 11:00:00+02:00,4264,0,,1,été,Monday,8,2020
474,2020-07-11 00:00:00+02:00,4264,0,,1,été,Saturday,7,2020
475,2020-07-10 22:00:00+02:00,4264,0,,1,été,Friday,7,2020
476,2020-07-10 20:00:00+02:00,4264,0,,1,été,Friday,7,2020
477,2020-07-10 19:00:00+02:00,4264,0,,1,été,Friday,7,2020
478,2020-07-10 18:00:00+02:00,4264,0,,1,été,Friday,7,2020
479,2020-07-10 16:00:00+02:00,4264,0,,1,été,Friday,7,2020
480,2020-07-10 15:00:00+02:00,4264,0,,1,été,Friday,7,2020
481,2020-09-07 22:00:00+02:00,4264,0,,0,,Monday,9,2020
482,2020-09-07 21:00:00+02:00,4264,0,,0,,Monday,9,2020
483,2020-09-07 18:00:00+02:00,4264,0,,0,,Monday,9,2020
484,2020-09-07 14:00:00+02:00,4264,0,,0,,Monday,9,2020
485,2020-09-07 12:00:00+02:00,4264,0,,0,,Monday,9,2020
486,2020-09-07 09:00:00+02:00,4264,0,,0,,Monday,9,2020
487,2020-09-07 06:00:00+02:00,4264,0,,0,,Monday,9,2020
488,2020-09-07 04:00:00+02:00,4264,0,,0,,Monday,9,2020
489,2020-09-07 01:00:00+02:00,4264,0,,0,,Monday,9,2020
490,2020-03-08 03:00:00+01:00,4264,0,,1,ascension,Sunday,3,2020
491,2020-03-08 05:00:00+01:00,4264,0,,1,ascension,Sunday,3,2020
492,2020-03-08 06:00:00+01:00,4264,0,,1,ascension,Sunday,3,2020
493,2020-03-08 10:00:00+01:00,4264,0,,1,ascension,Sunday,3,2020
494,2020-03-08 12:00:00+01:00,4264,0,,1,ascension,Sunday,3,2020
495,2020-03-08 16:00:00+01:00,4264,0,,1,ascension,Sunday,3,2020
496,2020-03-08 20:00:00+01:00,4264,0,,1,ascension,Sunday,3,2020
497,2020-03-08 21:00:00+01:00,4264,0,,1,ascension,Sunday,3,2020
498,2020-03-09 00:00:00+01:00,4264,0,,1,ascension,Monday,3,2020
499,2020-03-09 02:00:00+01:00,4264,0,,1,ascension,Monday,3,2020
500,2020-03-09 03:00:00+01:00,4264,0,,1,ascension,Monday,3,2020
501,2020-03-09 04:00:00+01:00,4264,0,,1,ascension,Monday,3,2020
502,2020-03-09 05:00:00+01:00,4264,0,,1,ascension,Monday,3,2020
503,2020-03-09 06:00:00+01:00,4264,0,,1,ascension,Monday,3,2020
504,2020-03-09 07:00:00+01:00,4264,0,,1,ascension,Monday,3,2020
505,2020-03-10 00:00:00+01:00,4264,0,,1,ascension,Tuesday,3,2020
506,2020-03-10 01:00:00+01:00,4264,0,,1,ascension,Tuesday,3,2020
507,2020-03-10 03:00:00+01:00,4264,0,,1,ascension,Tuesday,3,2020
508,2020-03-10 08:00:00+01:00,4264,0,,1,ascension,Tuesday,3,2020
509,2020-03-10 09:00:00+01:00,4264,0,,1,ascension,Tuesday,3,2020
510,2020-03-10 10:00:00+01:00,4264,0,,1,ascension,Tuesday,3,2020
511,2020-03-10 12:00:00+01:00,4264,0,,1,ascension,Tuesday,3,2020
512,2020-03-10 13:00:00+01:00,4264,0,,1,ascension,Tuesday,3,2020
513,2020-03-10 15:00:00+01:00,4264,0,,1,ascension,Tuesday,3,2020
514,2020-03-10 17:00:00+01:00,4264,0,,1,ascension,Tuesday,3,2020
515,2020-03-10 18:00:00+01:00,4264,0,,1,ascension,Tuesday,3,2020
516,2020-03-10 19:00:00+01:00,4264,0,,1,ascension,Tuesday,3,2020
517,2020-03-10 20:00:00+01:00,4264,0,,1,ascension,Tuesday,3,2020
518,2020-03-11 01:00:00+01:00,4264,0,,1,ascension,Wednesday,3,2020
519,2020-03-11 02:00:00+01:00,4264,0,,1,ascension,Wednesday,3,2020
520,2020-03-11 05:00:00+01:00,4264,0,,1,ascension,Wednesday,3,2020
521,2020-03-11 06:00:00+01:00,4264,0,,1,ascension,Wednesday,3,2020
522,2020-03-11 07:00:00+01:00,4264,0,,1,ascension,Wednesday,3,2020
523,2020-03-11 08:00:00+01:00,4264,0,,1,ascension,Wednesday,3,2020
524,2020-03-11 09:00:00+01:00,4264,0,,1,ascension,Wednesday,3,2020
525,2020-03-11 13:00:00+01:00,4264,0,,1,ascension,Wednesday,3,2020
526,2020-03-11 15:00:00+01:00,4264,0,,1,ascension,Wednesday,3,2020
527,2020-03-11 17:00:00+01:00,4264,0,,1,ascension,Wednesday,3,2020
528,2020-03-11 18:00:00+01:00,4264,0,,1,ascension,Wednesday,3,2020
529,2020-03-11 19:00:00+01:00,4264,0,,1,ascension,Wednesday,3,2020
530,2020-03-11 21:00:00+01:00,4264,0,,1,ascension,Wednesday,3,2020
531,2020-03-11 22:00:00+01:00,4264,0,,1,ascension,Wednesday,3,2020
532,2020-03-12 00:00:00+01:00,4264,0,,1,ascension,Thursday,3,2020
533,2020-03-12 01:00:00+01:00,4264,0,,1,ascension,Thursday,3,2020
534,2020-03-12 02:00:00+01:00,4264,0,,1,ascension,Thursday,3,2020
535,2020-03-12 03:00:00+01:00,4264,0,,1,ascension,Thursday,3,2020
536,2020-03-12 04:00:00+01:00,4264,0,,1,ascension,Thursday,3,2020
537,2020-03-12 05:00:00+01:00,4264,0,,1,ascension,Thursday,3,2020
538,2020-03-12 08:00:00+01:00,4264,0,,1,ascension,Thursday,3,2020
539,2020-03-12 12:00:00+01:00,4264,0,,1,ascension,Thursday,3,2020
540,2020-03-12 13:00:00+01:00,4264,0,,1,ascension,Thursday,3,2020
541,2020-03-12 14:00:00+01:00,4264,0,,1,ascension,Thursday,3,2020
542,2020-03-12 16:00:00+01:00,4264,0,,1,ascension,Thursday,3,2020
543,2020-03-12 18:00:00+01:00,4264,0,,1,ascension,Thursday,3,2020
544,2020-03-12 21:00:00+01:00,4264,0,,1,ascension,Thursday,3,2020
545,2020-03-12 22:00:00+01:00,4264,0,,1,ascension,Thursday,3,2020
546,2020-03-13 01:00:00+01:00,4264,0,,1,ascension,Friday,3,2020
547,2020-03-13 04:00:00+01:00,4264,0,,1,ascension,Friday,3,2020
548,2020-03-13 11:00:00+01:00,4264,0,,1,ascension,Friday,3,2020
549,2020-03-13 12:00:00+01:00,4264,0,,1,ascension,Friday,3,2020
550,2020-03-14 00:00:00+01:00,4264,0,,1,ascension,Saturday,3,2020
551,2020-03-14 01:00:00+01:00,4264,0,,1,ascension,Saturday,3,2020
552,2020-03-14 02:00:00+01:00,4264,0,,1,ascension,Saturday,3,2020
553,2020-03-14 06:00:00+01:00,4264,0,,1,ascension,Saturday,3,2020
554,2020-03-14 07:00:00+01:00,4264,0,,1,ascension,Saturday,3,2020
555,2020-03-14 10:00:00+01:00,4264,0,,1,ascension,Saturday,3,2020
556,2020-03-14 12:00:00+01:00,4264,0,,1,ascension,Saturday,3,2020
557,2020-03-14 13:00:00+01:00,4264,0,,1,ascension,Saturday,3,2020
558,2020-03-14 14:00:00+01:00,4264,0,,1,ascension,Saturday,3,2020
559,2020-03-14 17:00:00+01:00,4264,0,,1,ascension,Saturday,3,2020
560,2020-03-14 21:00:00+01:00,4264,0,,1,ascension,Saturday,3,2020
561,2020-03-14 23:00:00+01:00,4264,0,,1,ascension,Saturday,3,2020
562,2020-06-06 03:00:00+02:00,4264,0,,0,,Saturday,6,2020
563,2020-06-06 05:00:00+02:00,4264,0,,0,,Saturday,6,2020
564,2020-06-06 07:00:00+02:00,4264,0,,0,,Saturday,6,2020
565,2020-06-06 09:00:00+02:00,4264,0,,0,,Saturday,6,2020
566,2020-06-06 10:00:00+02:00,4264,0,,0,,Saturday,6,2020
567,2020-06-06 14:00:00+02:00,4264,0,,0,,Saturday,6,2020
568,2020-06-06 18:00:00+02:00,4264,0,,0,,Saturday,6,2020
569,2020-06-06 19:00:00+02:00,4264,0,,0,,Saturday,6,2020
570,2020-06-06 22:00:00+02:00,4264,0,,0,,Saturday,6,2020
571,2020-06-06 23:00:00+02:00,4264,0,,0,,Saturday,6,2020
572,2020-03-08 01:00:00+01:00,4264,0,,1,ascension,Sunday,3,2020
573,2020-03-08 02:00:00+01:00,4264,0,,1,ascension,Sunday,3,2020
574,2020-03-08 04:00:00+01:00,4264,0,,1,ascension,Sunday,3,2020
575,2020-03-08 07:00:00+01:00,4264,0,,1,ascension,Sunday,3,2020
576,2020-03-08 08:00:00+01:00,4264,0,,1,ascension,Sunday,3,2020
577,2020-03-08 09:00:00+01:00,4264,0,,1,ascension,Sunday,3,2020
578,2020-03-08 11:00:00+01:00,4264,0,,1,ascension,Sunday,3,2020
579,2020-03-08 13:00:00+01:00,4264,0,,1,ascension,Sunday,3,2020
580,2020-03-08 14:00:00+01:00,4264,0,,1,ascension,Sunday,3,2020
581,2020-03-08 15:00:00+01:00,4264,0,,1,ascension,Sunday,3,2020
582,2020-03-08 17:00:00+01:00,4264,0,,1,ascension,Sunday,3,2020
583,2020-03-08 18:00:00+01:00,4264,0,,1,ascension,Sunday,3,2020
584,2020-03-08 19:00:00+01:00,4264,0,,1,ascension,Sunday,3,2020
585,2020-03-08 22:00:00+01:00,4264,0,,1,ascension,Sunday,3,2020
586,2020-03-08 23:00:00+01:00,4264,0,,1,ascension,Sunday,3,2020
587,2020-03-09 01:00:00+01:00,4264,0,,1,ascension,Monday,3,2020
588,2020-03-09 08:00:00+01:00,4264,0,,1,ascension,Monday,3,2020
589,2020-03-09 09:00:00+01:00,4264,0,,1,ascension,Monday,3,2020
590,2020-03-09 10:00:00+01:00,4264,0,,1,ascension,Monday,3,2020
591,2020-03-09 11:00:00+01:00,4264,0,,1,ascension,Monday,3,2020
592,2020-03-09 12:00:00+01:00,4264,0,,1,ascension,Monday,3,2020
593,2020-03-09 13:00:00+01:00,4264,0,,1,ascension,Monday,3,2020
594,2020-03-09 14:00:00+01:00,4264,0,,1,ascension,Monday,3,2020
595,2020-03-09 15:00:00+01:00,4264,0,,1,ascension,Monday,3,2020
596,2020-03-09 16:00:00+01:00,4264,0,,1,ascension,Monday,3,2020
597,2020-03-09 17:00:00+01:00,4264,0,,1,ascension,Monday,3,2020
598,2020-03-09 18:00:00+01:00,4264,0,,1,ascension,Monday,3,2020
599,2020-03-09 19:00:00+01:00,4264,0,,1,ascension,Monday,3,2020
600,2020-03-09 20:00:00+01:00,4264,0,,1,ascension,Monday,3,2020
601,2020-03-09 21:00:00+01:00,4264,0,,1,ascension,Monday,3,2020
602,2020-03-09 22:00:00+01:00,4264,0,,1,ascension,Monday,3,2020
603,2020-03-09 23:00:00+01:00,4264,0,,1,ascension,Monday,3,2020
604,2020-03-10 02:00:00+01:00,4264,0,,1,ascension,Tuesday,3,2020
605,2020-03-10 04:00:00+01:00,4264,0,,1,ascension,Tuesday,3,2020
606,2020-03-10 05:00:00+01:00,4264,0,,1,ascension,Tuesday,3,2020
607,2020-03-10 06:00:00+01:00,4264,0,,1,ascension,Tuesday,3,2020
608,2020-03-10 07:00:00+01:00,4264,0,,1,ascension,Tuesday,3,2020
609,2020-03-10 11:00:00+01:00,4264,0,,1,ascension,Tuesday,3,2020
610,2020-03-10 14:00:00+01:00,4264,0,,1,ascension,Tuesday,3,2020
611,2020-03-10 16:00:00+01:00,4264,0,,1,ascension,Tuesday,3,2020
612,2020-03-10 21:00:00+01:00,4264,0,,1,ascension,Tuesday,3,2020
613,2020-03-10 22:00:00+01:00,4264,0,,1,ascension,Tuesday,3,2020
614,2020-03-10 23:00:00+01:00,4264,0,,1,ascension,Tuesday,3,2020
615,2020-03-11 00:00:00+01:00,4264,0,,1,ascension,Wednesday,3,2020
616,2020-03-11 03:00:00+01:00,4264,0,,1,ascension,Wednesday,3,2020
617,2020-03-11 04:00:00+01:00,4264,0,,1,ascension,Wednesday,3,2020
618,2020-03-11 10:00:00+01:00,4264,0,,1,ascension,Wednesday,3,2020
619,2020-03-11 11:00:00+01:00,4264,0,,1,ascension,Wednesday,3,2020
620,2020-03-11 12:00:00+01:00,4264,0,,1,ascension,Wednesday,3,2020
621,2020-03-11 14:00:00+01:00,4264,0,,1,ascension,Wednesday,3,2020
622,2020-03-11 16:00:00+01:00,4264,0,,1,ascension,Wednesday,3,2020
623,2020-03-11 20:00:00+01:00,4264,0,,1,ascension,Wednesday,3,2020
624,2020-03-11 23:00:00+01:00,4264,0,,1,ascension,Wednesday,3,2020
625,2020-03-12 06:00:00+01:00,4264,0,,1,ascension,Thursday,3,2020
626,2020-03-12 07:00:00+01:00,4264,0,,1,ascension,Thursday,3,2020
627,2020-03-12 09:00:00+01:00,4264,0,,1,ascension,Thursday,3,2020
628,2020-03-12 10:00:00+01:00,4264,0,,1,ascension,Thursday,3,2020
629,2020-03-12 11:00:00+01:00,4264,0,,1,ascension,Thursday,3,2020
630,2020-03-12 15:00:00+01:00,4264,0,,1,ascension,Thursday,3,2020
631,2020-03-12 17:00:00+01:00,4264,0,,1,ascension,Thursday,3,2020
632,2020-03-12 19:00:00+01:00,4264,0,,1,ascension,Thursday,3,2020
633,2020-03-12 20:00:00+01:00,4264,0,,1,ascension,Thursday,3,2020
634,2020-03-12 23:00:00+01:00,4264,0,,1,ascension,Thursday,3,2020
635,2020-03-13 00:00:00+01:00,4264,0,,1,ascension,Friday,3,2020
636,2020-03-13 02:00:00+01:00,4264,0,,1,ascension,Friday,3,2020
637,2020-03-13 03:00:00+01:00,4264,0,,1,ascension,Friday,3,2020
638,2020-03-13 05:00:00+01:00,4264,0,,1,ascension,Friday,3,2020
639,2020-03-13 06:00:00+01:00,4264,0,,1,ascension,Friday,3,2020
640,2020-03-13 07:00:00+01:00,4264,0,,1,ascension,Friday,3,2020
641,2020-03-13 08:00:00+01:00,4264,0,,1,ascension,Friday,3,2020
642,2020-03-13 09:00:00+01:00,4264,0,,1,ascension,Friday,3,2020
643,2020-03-13 10:00:00+01:00,4264,0,,1,ascension,Friday,3,2020
644,2020-03-13 13:00:00+01:00,4264,0,,1,ascension,Friday,3,2020
645,2020-03-13 14:00:00+01:00,4264,0,,1,ascension,Friday,3,2020
646,2020-03-13 15:00:00+01:00,4264,0,,1,ascension,Friday,3,2020
647,2020-03-13 16:00:00+01:00,4264,0,,1,ascension,Friday,3,2020
648,2020-03-13 17:00:00+01:00,4264,0,,1,ascension,Friday,3,2020
649,2020-03-13 18:00:00+01:00,4264,0,,1,ascension,Friday,3,2020
650,2020-03-13 19:00:00+01:00,4264,0,,1,ascension,Friday,3,2020
651,2020-03-13 20:00:00+01:00,4264,0,,1,ascension,Friday,3,2020
652,2020-03-13 21:00:00+01:00,4264,0,,1,ascension,Friday,3,2020
653,2020-03-13 22:00:00+01:00,4264,0,,1,ascension,Friday,3,2020
654,2020-03-13 23:00:00+01:00,4264,0,,1,ascension,Friday,3,2020
655,2020-03-14 03:00:00+01:00,4264,0,,1,ascension,Saturday,3,2020
656,2020-03-14 04:00:00+01:00,4264,0,,1,ascension,Saturday,3,2020
657,2020-03-14 05:00:00+01:00,4264,0,,1,ascension,Saturday,3,2020
658,2020-03-14 08:00:00+01:00,4264,0,,1,ascension,Saturday,3,2020
659,2020-03-14 09:00:00+01:00,4264,0,,1,ascension,Saturday,3,2020
660,2020-03-14 11:00:00+01:00,4264,0,,1,ascension,Saturday,3,2020
661,2020-03-14 15:00:00+01:00,4264,0,,1,ascension,Saturday,3,2020
662,2020-03-14 16:00:00+01:00,4264,0,,1,ascension,Saturday,3,2020
663,2020-03-14 18:00:00+01:00,4264,0,,1,ascension,Saturday,3,2020
664,2020-03-14 19:00:00+01:00,4264,0,,1,ascension,Saturday,3,2020
665,2020-03-14 20:00:00+01:00,4264,0,,1,ascension,Saturday,3,2020
666,2020-03-14 22:00:00+01:00,4264,0,,1,ascension,Saturday,3,2020
667,2020-03-15 00:00:00+01:00,4264,0,,1,ascension,Sunday,3,2020
668,2020-05-17 01:00:00+02:00,4264,0,,1,ascension,Sunday,5,2020
669,2020-05-17 02:00:00+02:00,4264,0,,1,ascension,Sunday,5,2020
670,2020-05-17 03:00:00+02:00,4264,0,,1,ascension,Sunday,5,2020
671,2020-05-17 04:00:00+02:00,4264,0,,1,ascension,Sunday,5,2020
672,2020-05-17 05:00:00+02:00,4264,0,,1,ascension,Sunday,5,2020
673,2020-05-17 06:00:00+02:00,4264,0,,1,ascension,Sunday,5,2020
674,2020-05-17 10:00:00+02:00,4264,0,,1,ascension,Sunday,5,2020
675,2020-05-17 12:00:00+02:00,4264,0,,1,ascension,Sunday,5,2020
676,2020-05-17 14:00:00+02:00,4264,0,,1,ascension,Sunday,5,2020
677,2020-05-17 16:00:00+02:00,4264,0,,1,ascension,Sunday,5,2020
678,2020-05-17 17:00:00+02:00,4264,0,,1,ascension,Sunday,5,2020
679,2020-05-17 19:00:00+02:00,4264,0,,1,ascension,Sunday,5,2020
680,2020-05-17 21:00:00+02:00,4264,0,,1,ascension,Sunday,5,2020
681,2020-05-17 22:00:00+02:00,4264,0,,1,ascension,Sunday,5,2020
682,2020-05-17 23:00:00+02:00,4264,0,,1,ascension,Sunday,5,2020
683,2020-07-09 08:00:00+02:00,4264,0,,1,été,Thursday,7,2020
684,2020-07-09 07:00:00+02:00,4264,0,,1,été,Thursday,7,2020
685,2020-07-09 06:00:00+02:00,4264,0,,1,été,Thursday,7,2020
686,2020-07-09 05:00:00+02:00,4264,0,,1,été,Thursday,7,2020
687,2020-07-09 04:00:00+02:00,4264,0,,1,été,Thursday,7,2020
688,2020-07-09 03:00:00+02:00,4264,0,,1,été,Thursday,7,2020
689,2020-07-09 01:00:00+02:00,4264,0,,1,été,Thursday,7,2020
690,2019-12-08 01:00:00+01:00,4264,0,,1,ascension,Sunday,12,2019
691,2019-12-08 03:00:00+01:00,4264,0,,1,ascension,Sunday,12,2019
692,2019-12-08 05:00:00+01:00,4264,0,,1,ascension,Sunday,12,2019
693,2019-12-08 10:00:00+01:00,4264,0,,1,ascension,Sunday,12,2019
694,2019-12-08 11:00:00+01:00,4264,0,,1,ascension,Sunday,12,2019
695,2019-12-08 13:00:00+01:00,4264,0,,1,ascension,Sunday,12,2019
696,2019-12-08 14:00:00+01:00,4264,0,,1,ascension,Sunday,12,2019
697,2019-12-08 17:00:00+01:00,4264,0,,1,ascension,Sunday,12,2019
698,2019-12-08 20:00:00+01:00,4264,0,,1,ascension,Sunday,12,2019
699,2019-12-08 22:00:00+01:00,4264,0,,1,ascension,Sunday,12,2019
700,2019-12-08 23:00:00+01:00,4264,0,,1,ascension,Sunday,12,2019
701,2019-12-09 01:00:00+01:00,4264,0,,1,ascension,Monday,12,2019
702,2019-12-09 04:00:00+01:00,4264,0,,1,ascension,Monday,12,2019
703,2019-12-09 06:00:00+01:00,4264,0,,1,ascension,Monday,12,2019
